id,Name,Parent_id,active,Level,JetTaxCode
17000075,Car Sports Racks,17000066,1,2,Generic Taxable Product
17000076,Caster Boards,17000066,1,2,Generic Taxable Product
17000077,Child Seats & Cargo Trailers,17000066,1,2,Generic Taxable Product
17000078,Components & Parts,17000066,1,2,Generic Taxable Product
17000080,Helmets,17000066,1,2,Helmets
17000081,Hydration,17000066,1,2,Generic Taxable Product
17000082,Inline Skate Parts,17000066,1,2,Generic Taxable Product
17000083,Inline Skates,17000066,1,2,Generic Taxable Product
17000084,Kids' Bikes & Accessories,17000066,1,2,Generic Taxable Product
17000085,Kids' Helmets,17000066,1,2,Helmets
17000086,Kids' Tricycles,17000066,1,2,Generic Taxable Product
17000087,Lights & Reflectors,17000066,1,2,Generic Taxable Product
17000088,Nets,17000066,1,2,Generic Taxable Product
17000089,Parts & Components,17000066,1,2,Generic Taxable Product
17000090,Pedals & Cleats,17000066,1,2,Generic Taxable Product
17000091,Protective Gear,17000066,1,2,Generic Taxable Product
17000092,Ramps & Rails,17000066,1,2,Generic Taxable Product
17000093,Replacement Blades,17000066,1,2,Generic Taxable Product
17000094,Roller Skate Parts,17000066,1,2,Generic Taxable Product
17000095,Roller Skates,17000066,1,2,Generic Taxable Product
17000096,Scooters,17000066,1,2,Generic Taxable Product
17000097,Skateboard Parts,17000066,1,2,Generic Taxable Product
17000098,Standard Skateboards & Longboards,17000066,1,2,Generic Taxable Product
17000099,Tires & Tubes,17000066,1,2,Generic Taxable Product
17000100,Tools,17000066,1,2,Generic Taxable Product
17000101,Transportation & Storage,17000066,1,2,Generic Taxable Product
17000102,Unicycles,17000066,1,2,Generic Taxable Product
17000103,Wax,17000066,1,2,Generic Taxable Product
17000105,Boating,17000000,1,1,Generic Taxable Product
17000106,Boat Motors,17000105,1,2,Generic Taxable Product
17000107,Boat Parts & Accessories,17000105,1,2,Generic Taxable Product
17000108,Boat Trailer Accessories,17000105,1,2,Generic Taxable Product
17000109,Boat Trailers,17000105,1,2,Generic Taxable Product
17000110,Boats,17000105,1,2,Generic Taxable Product
17000111,Canoe & Kayak Accessories,17000105,1,2,Generic Taxable Product
17000112,Canoes & Kayaks,17000105,1,2,Non-Motorized Boats
17000113,Docking & Anchoring Equipment,17000105,1,2,Generic Taxable Product
17000114,Rowing & Crew,17000105,1,2,Generic Taxable Product
17000115,Safety & Flotation Devices,17000105,1,2,Generic Taxable Product
17000116,Sailboats,17000105,1,2,Generic Taxable Product
17000117,Sailing Accessories,17000105,1,2,Generic Taxable Product
17000118,Camping & Hiking,17000000,1,1,Generic Taxable Product
17000119,Backpack Accessories,17000118,1,2,Generic Taxable Product
17000120,Backpacks & Bags,17000118,1,2,Generic Taxable Product
17000121,Camp Bedding,17000118,1,2,Generic Taxable Product
17000122,Camp Kitchen,17000118,1,2,Generic Taxable Product
17000123,Camping Furniture,17000118,1,2,Generic Taxable Product
17000124,Camping Shelters,17000118,1,2,Generic Taxable Product
17000125,Climbing Gear,17000118,1,2,Generic Taxable Product
17000126,Compasses,17000118,1,2,Generic Taxable Product
17000127,Hand & Foot Warmers,17000118,1,2,Generic Taxable Product
17000128,Hydration,17000118,1,2,Generic Taxable Product
17000129,Knives & Tools,17000118,1,2,Generic Taxable Product
17000130,Lights & Lanterns,17000118,1,2,Generic Taxable Product
17000131,Personal Care,17000118,1,2,Generic Taxable Product
17000132,Safety & Survival,17000118,1,2,Generic Taxable Product
17000134,Sleeping Bags,17000118,1,2,Generic Taxable Product
17000136,Tent Accessories,17000118,1,2,Generic Taxable Product
17000137,Tents,17000118,1,2,Generic Taxable Product
17000138,Topographic Maps,17000118,1,2,Generic Taxable Product
17000139,Trekking Poles,17000118,1,2,Generic Taxable Product
17000140,Equestrian Sports,17000000,1,1,Generic Taxable Product
17000141,Arena & Gaming Equipment,17000140,1,2,Generic Taxable Product
17000143,Clothing,17000140,1,2,Athletic Clothing
17000144,Helmets,17000140,1,2,Helmets
17000145,Horse Care Equipment,17000140,1,2,Generic Taxable Product
17000146,Horse Driving Equipment,17000140,1,2,Generic Taxable Product
17000147,Polo Equipment,17000140,1,2,Generic Taxable Product
17000148,Protective Gear,17000140,1,2,Generic Taxable Product
17000149,Riding Boots,17000140,1,2,Generic Taxable Product
17000150,Riding Gloves,17000140,1,2,Athletic Clothing
17000151,Tack,17000140,1,2,Generic Taxable Product
17000152,Trailers,17000140,1,2,Generic Taxable Product
17000153,Exercise & Fitness,17000000,1,1,Generic Taxable Product
17000154,Accessories,17000153,1,2,Generic Taxable Product
17000155,Balance Trainers,17000153,1,2,Generic Taxable Product
17000156,Cardio Training,17000153,1,2,Generic Taxable Product
17000157,Elliptical Trainers,17000153,1,2,Generic Taxable Product
17000158,Exercise Bikes,17000153,1,2,Generic Taxable Product
17000159,Exercise Machine Accessories,17000153,1,2,Generic Taxable Product
17000160,Exercise Videos,17000153,1,2,Generic Taxable Product
17000161,Pilates,17000153,1,2,Generic Taxable Product
17000162,Rowers,17000153,1,2,Generic Taxable Product
17000163,Running,17000153,1,2,Generic Taxable Product
17000164,Ski Machines,17000153,1,2,Generic Taxable Product
17000165,Speed & Agility Training,17000153,1,2,Generic Taxable Product
17000166,Step Machines,17000153,1,2,Generic Taxable Product
17000167,Strength Training Equipment,17000153,1,2,Generic Taxable Product
17000168,Treadmills,17000153,1,2,Generic Taxable Product
17000169,Triathlon,17000153,1,2,Generic Taxable Product
17000171,Yoga,17000153,1,2,Generic Taxable Product
17000172,Sports Fan Shop,17000000,1,1,Generic Taxable Product
17000173,Auto Accessories,17000172,1,2,Generic Taxable Product
17000174,"Bags, Packs & Accessories",17000172,1,2,Generic Taxable Product
17000175,Cell Phone Accessories,17000172,1,2,Generic Taxable Product
17000176,Clothing,17000172,1,2,General Clothing
17000177,Clothing Accessories,17000172,1,2,Generic Taxable Product
17000178,Electronics,17000172,1,2,Generic Taxable Product
17000179,Footwear,17000172,1,2,General Clothing
17000180,Gameday & Tailgating,17000172,1,2,Generic Taxable Product
17000181,Golf Store,17000172,1,2,Generic Taxable Product
17000182,Home & Garden,17000172,1,2,Generic Taxable Product
17000183,Home & Kitchen,17000172,1,2,Generic Taxable Product
17000184,Jewelry & Watches,17000172,1,2,Generic Taxable Product
17000185,Office Products,17000172,1,2,Generic Taxable Product
17000186,"Patio, Lawn & Garden",17000172,1,2,Generic Taxable Product
17000187,Pet Gear,17000172,1,2,Generic Taxable Product
17000188,Sports Collectibles,17000172,1,2,Generic Taxable Product
17000189,Sports Equipment,17000172,1,2,Generic Taxable Product
17000190,Sports Souvenirs,17000172,1,2,Generic Taxable Product
17000191,Tools & Home Improvement,17000172,1,2,Generic Taxable Product
17000192,Toys & Game Room,17000172,1,2,Generic Taxable Product
17000193,Video Games & Accessories,17000172,1,2,Generic Taxable Product
17000194,Field Hockey,17000000,1,1,Generic Taxable Product
17000195,Accessories,17000194,1,2,Generic Taxable Product
17000196,Balls,17000194,1,2,Generic Taxable Product
17000197,Field Equipment,17000194,1,2,Generic Taxable Product
17000198,Goals & Nets,17000194,1,2,Generic Taxable Product
17000199,Player Equipment,17000194,1,2,Generic Taxable Product
17000200,Protective Gear,17000194,1,2,Generic Taxable Product
17000201,Training Equipment,17000194,1,2,Generic Taxable Product
17000202,Football,17000000,1,1,Generic Taxable Product
17000203,Accessories,17000202,1,2,Generic Taxable Product
17000204,Field Equipment,17000202,1,2,Generic Taxable Product
17000205,Footballs,17000202,1,2,Generic Taxable Product
17000206,Footwear,17000202,1,2,Athletic Clothing
17000207,Player Equipment,17000202,1,2,Generic Taxable Product
17000208,Protective Gear,17000202,1,2,Generic Taxable Product
17000209,Training Equipment,17000202,1,2,Generic Taxable Product
17000210,Uniforms,17000202,1,2,Athletic Clothing
17000211,Golf,17000000,1,1,Generic Taxable Product
17000212,Accessories,17000211,1,2,Generic Taxable Product
17000213,Gift Sets,17000211,1,2,Generic Taxable Product
17000214,Gloves,17000211,1,2,Athletic Clothing
17000215,Golf Balls,17000211,1,2,Generic Taxable Product
17000216,Golf Cart Accessories,17000211,1,2,Generic Taxable Product
17000217,Golf Carts,17000211,1,2,Generic Taxable Product
17000218,Golf Club Bag Accessories,17000211,1,2,Generic Taxable Product
17000219,Golf Club Bags,17000211,1,2,Generic Taxable Product
17000220,Golf Club Organizers,17000211,1,2,Generic Taxable Product
17000221,Golf Club Parts,17000211,1,2,Generic Taxable Product
17000222,Golf Clubs,17000211,1,2,Generic Taxable Product
17000223,GPS Units,17000211,1,2,Generic Taxable Product
17000224,On-Course Accessories,17000211,1,2,Generic Taxable Product
17000225,Rangefinders,17000211,1,2,Generic Taxable Product
17000226,Training Equipment,17000211,1,2,Generic Taxable Product
17000227,Hunting & Fishing,17000000,1,1,Generic Taxable Product
17000228,Accessories,17000227,1,2,Generic Taxable Product
17000229,Arrows & Shafts,17000227,1,2,Generic Taxable Product
17000230,Bait Storage,17000227,1,2,Generic Taxable Product
17000231,Bow Cases,17000227,1,2,Generic Taxable Product
17000232,Bow Slings,17000227,1,2,Generic Taxable Product
17000233,Bows,17000227,1,2,Generic Taxable Product
17000234,Crossbows,17000227,1,2,Generic Taxable Product
17000235,Eyewear & Hearing Protection,17000227,1,2,Generic Taxable Product
17000236,Fishing Line,17000227,1,2,Generic Taxable Product
17000237,Fishing Tools & Maintenance Equipment,17000227,1,2,Generic Taxable Product
17000238,Fishing Wear & Apparel,17000227,1,2,General Clothing
17000239,Game & Trail Cameras,17000227,1,2,Generic Taxable Product
17000240,Game Calls,17000227,1,2,Generic Taxable Product
17000241,Gun Accessories,17000227,1,2,Generic Taxable Product
17000242,"Gun Holsters, Cases & Bags",17000227,1,2,Generic Taxable Product
17000243,Gun Maintenance,17000227,1,2,Generic Taxable Product
17000244,Gun Storage & Safes,17000227,1,2,Generic Taxable Product
17000245,Hunting & Tactical Knives,17000227,1,2,Generic Taxable Product
17000246,Hunting Accessories,17000227,1,2,Generic Taxable Product
17000247,Hunting Dog Equipment,17000227,1,2,Generic Taxable Product
17000248,Hunting Hats,17000227,1,2,General Clothing
17000249,Hunting Jackets,17000227,1,2,General Clothing
17000251,"Lures, Baits & Attractants",17000227,1,2,Generic Taxable Product
17000252,Quivers,17000227,1,2,Generic Taxable Product
17000253,Reels,17000227,1,2,Generic Taxable Product
17000254,Releases & Aids,17000227,1,2,Generic Taxable Product
17000255,Rests,17000227,1,2,Generic Taxable Product
17000256,Rod & Reel Combos,17000227,1,2,Generic Taxable Product
17000257,Rod & Reel Storage,17000227,1,2,Generic Taxable Product
17000258,Rods,17000227,1,2,Generic Taxable Product
17000259,Safety Belts & Harnesses,17000227,1,2,Generic Taxable Product
17000260,Scents & Scent Eliminators,17000227,1,2,Generic Taxable Product
17000261,Sights & Optics,17000227,1,2,Generic Taxable Product
17000262,Stabilizers,17000227,1,2,Generic Taxable Product
17000263,Tackle Storage,17000227,1,2,Generic Taxable Product
17000264,Targets,17000227,1,2,Generic Taxable Product
17000265,Terminal Tackle,17000227,1,2,Generic Taxable Product
17000266,Tree Stands & Accessories,17000227,1,2,Generic Taxable Product
17000267,Ice Skating & Hockey,17000000,1,1,Generic Taxable Product
17000268,Accessories,17000267,1,2,Generic Taxable Product
17000269,Ice Skates,17000267,1,2,Generic Taxable Product
17000270,Player Equipment,17000267,1,2,Generic Taxable Product
17000271,Protective Gear,17000267,1,2,Generic Taxable Product
17000272,Pucks,17000267,1,2,Generic Taxable Product
17000273,Rink Equipment,17000267,1,2,Generic Taxable Product
17000274,Skate Bags,17000267,1,2,Generic Taxable Product
17000275,Training Equipment,17000267,1,2,Generic Taxable Product
17000276,Lacrosse,17000000,1,1,Generic Taxable Product
17000277,Accessories,17000276,1,2,Generic Taxable Product
17000278,Balls,17000276,1,2,Generic Taxable Product
17000279,Field Equipment,17000276,1,2,Generic Taxable Product
17000280,Player Equipment,17000276,1,2,Generic Taxable Product
17000281,Protective Gear,17000276,1,2,Generic Taxable Product
17000282,Training Equipment,17000276,1,2,Generic Taxable Product
17000283,Leisure Sports,17000000,1,1,Generic Taxable Product
17000284,Air Hockey,17000283,1,2,Generic Taxable Product
17000285,Billiard Accessories,17000283,1,2,Generic Taxable Product
17000286,Billiard Tables,17000283,1,2,Generic Taxable Product
17000287,Bowling Accessories,17000283,1,2,Generic Taxable Product
17000288,Bowling Balls,17000283,1,2,Generic Taxable Product
17000289,Casino Equipment,17000283,1,2,Generic Taxable Product
17000290,Combination Tables,17000283,1,2,Generic Taxable Product
17000291,Darts & Equipment,17000283,1,2,Generic Taxable Product
17000292,Electronic Basketball,17000283,1,2,Generic Taxable Product
17000293,Foosball,17000283,1,2,Generic Taxable Product
17000294,Home Bowling Alleys,17000283,1,2,Generic Taxable Product
17000295,Shuffleboard,17000283,1,2,Generic Taxable Product
17000296,Skee-Ball,17000283,1,2,Generic Taxable Product
17000297,Snooker,17000283,1,2,Generic Taxable Product
17000298,Table Tennis Equipment,17000283,1,2,Generic Taxable Product
17000299,Table Tennis Tables,17000283,1,2,Generic Taxable Product
17000302,Boxing,17000449,1,2,Generic Taxable Product
17000303,Cheerleading,17000449,1,2,Generic Taxable Product
17000304,Cricket,17000449,1,2,Generic Taxable Product
17000305,Curling,17000449,1,2,Generic Taxable Product
17000306,Dance,17000449,1,2,Generic Taxable Product
17000307,Fencing,17000449,1,2,Generic Taxable Product
17000308,Gymnastics,17000449,1,2,Generic Taxable Product
17000309,Handball,17000449,1,2,Generic Taxable Product
17000310,Martial Arts,17000449,1,2,Generic Taxable Product
17000311,Rodeo,17000449,1,2,Generic Taxable Product
17000312,Rugby,17000449,1,2,Generic Taxable Product
17000313,Skydiving,17000449,1,2,Generic Taxable Product
17000314,Wrestling,17000449,1,2,Generic Taxable Product
17000315,Outdoor Gear & Active Play,17000000,1,1,Generic Taxable Product
17000316,Badminton,17000315,1,2,Generic Taxable Product
17000318,Ball Pits & Accessories,17000315,1,2,Generic Taxable Product
17000319,Balls,17000315,1,2,Generic Taxable Product
17000320,Beanbags & Foot Bags,17000315,1,2,Generic Taxable Product
17000321,Blasters & Foam Play,17000315,1,2,Generic Taxable Product
17000322,Bocce,17000315,1,2,Generic Taxable Product
17000323,Boomerangs,17000315,1,2,Generic Taxable Product
17000324,Boxing,17000315,1,2,Generic Taxable Product
17000325,Bubbles,17000315,1,2,Generic Taxable Product
17000326,Croquet,17000315,1,2,Generic Taxable Product
17000327,Disc Sports,17000315,1,2,Generic Taxable Product
17000328,Fitness Equipment,17000315,1,2,Generic Taxable Product
17000329,Flying Toys,17000315,1,2,Generic Taxable Product
17000330,Football,17000315,1,2,Generic Taxable Product
17000331,Gardening Tools,17000315,1,2,Generic Taxable Product
17000332,Golf,17000315,1,2,Generic Taxable Product
17000333,Gymnastics,17000315,1,2,Generic Taxable Product
17000334,Hockey,17000315,1,2,Generic Taxable Product
17000335,Inflatable Bouncers,17000315,1,2,Generic Taxable Product
17000336,Inflation Devices & Accessories,17000315,1,2,Generic Taxable Product
17000338,Kids' Baseball & Softball,17000315,1,2,Generic Taxable Product
17000339,Kids' Basketball,17000315,1,2,Generic Taxable Product
17000340,Kites & Wind Spinners,17000315,1,2,Generic Taxable Product
17000341,Lawn Games,17000315,1,2,Generic Taxable Product
17000342,Marble Games,17000315,1,2,Generic Taxable Product
17000343,Nature Exploration Toys,17000315,1,2,Generic Taxable Product
17000344,Outdoor Furniture,17000315,1,2,Generic Taxable Product
17000345,Pickleball,17000315,1,2,Generic Taxable Product
17000346,Play & Swing Sets,17000315,1,2,Generic Taxable Product
17000347,Play Set Accessories,17000315,1,2,Generic Taxable Product
17000348,Play Tents & Tunnels,17000315,1,2,Generic Taxable Product
17000349,Playhouses,17000315,1,2,Generic Taxable Product
17000350,Pogo Sticks & Hoppers,17000315,1,2,Generic Taxable Product
17000351,Pools & Water Fun,17000315,1,2,Generic Taxable Product
17000352,Sand & Water Tables,17000315,1,2,Generic Taxable Product
17000353,Sandboxes & Accessories,17000315,1,2,Generic Taxable Product
17000354,Snow Sports,17000315,1,2,Generic Taxable Product
17000355,Soccer,17000315,1,2,Generic Taxable Product
17000356,Stilts,17000315,1,2,Generic Taxable Product
17000357,Teeter Totters,17000315,1,2,Generic Taxable Product
17000358,Tennis,17000315,1,2,Generic Taxable Product
17000359,Tetherball,17000315,1,2,Generic Taxable Product
17000360,Toss Games,17000315,1,2,Generic Taxable Product
17000361,Toy Sports,17000315,1,2,Generic Taxable Product
17000362,Trampoline Accessories,17000315,1,2,Generic Taxable Product
17000363,Trampolines,17000315,1,2,Generic Taxable Product
17000364,Volleyball,17000315,1,2,Generic Taxable Product
17000365,Yo-yos,17000315,1,2,Generic Taxable Product
17000366,Paddle Tennis Gear,17000448,1,2,Generic Taxable Product
17000367,Paddleball,17000448,1,2,Generic Taxable Product
17000371,Racquetball Gear,17000448,1,2,Generic Taxable Product
17000372,Racquetball Racquets,17000448,1,2,Generic Taxable Product
17000373,Racquetballs,17000448,1,2,Generic Taxable Product
17000374,Squash Balls,17000448,1,2,Generic Taxable Product
17000375,Squash Gear,17000448,1,2,Generic Taxable Product
17000376,Squash Racquets,17000448,1,2,Generic Taxable Product
17000377,Tennis Balls,17000448,1,2,Generic Taxable Product
17000378,Tennis Gear,17000448,1,2,Generic Taxable Product
17000379,Tennis Racquets,17000448,1,2,Generic Taxable Product
17000380,Alpine Touring Gear,17000447,1,2,Generic Taxable Product
17000381,Alpine Touring Skis,17000447,1,2,Generic Taxable Product
17000382,Back Protectors,17000447,1,2,Generic Taxable Product
17000383,Backcountry Equipment,17000447,1,2,Generic Taxable Product
17000384,Boot Bags,17000447,1,2,Generic Taxable Product
17000385,Car Sports Racks,17000447,1,2,Generic Taxable Product
17000386,Cross-Country Skiing Gear,17000447,1,2,Generic Taxable Product
17000387,Cross-Country Skis,17000447,1,2,Generic Taxable Product
17000388,Dog Sledding,17000447,1,2,Generic Taxable Product
17000389,Downhill Skiing Gear,17000447,1,2,Generic Taxable Product
17000390,Downhill Skis,17000447,1,2,Generic Taxable Product
17000391,Goggles,17000447,1,2,Generic Taxable Product
17000392,Helmets,17000447,1,2,Helmets
17000393,Indoor Ski Storage,17000447,1,2,Generic Taxable Product
17000394,Indoor Snowboard Storage,17000447,1,2,Generic Taxable Product
17000395,Ski Bags,17000447,1,2,Generic Taxable Product
17000396,Skiing Gear,17000447,1,2,Generic Taxable Product
17000397,Sledding,17000447,1,2,Generic Taxable Product
17000398,Snowboarding Gear,17000447,1,2,Generic Taxable Product
17000399,Snowboards,17000447,1,2,Generic Taxable Product
17000400,Snowmobiles,17000447,1,2,Generic Taxable Product
17000401,Snowmobiling Equipment,17000447,1,2,Generic Taxable Product
17000402,Snowshoeing Equipment,17000447,1,2,Generic Taxable Product
17000403,Snowshoes,17000447,1,2,Generic Taxable Product
17000404,Telemark Skiing Gear,17000447,1,2,Generic Taxable Product
17000405,Telemark Skis,17000447,1,2,Generic Taxable Product
17000406,Tuning Equipment,17000447,1,2,Generic Taxable Product
17000407,Wax,17000447,1,2,Generic Taxable Product
17000408,Soccer,17000000,1,1,Generic Taxable Product
17000409,Accessories,17000408,1,2,Generic Taxable Product
17000410,Balls,17000408,1,2,Generic Taxable Product
17000411,Field Equipment,17000408,1,2,Generic Taxable Product
17000412,Player Equipment,17000408,1,2,Generic Taxable Product
17000413,Training Equipment,17000408,1,2,Generic Taxable Product
17000414,Tactical & Duty,17000000,1,1,Generic Taxable Product
17000415,Handcuffs & Restraints,17000414,1,2,Generic Taxable Product
17000416,Paracords,17000414,1,2,Generic Taxable Product
17000417,Personal Defense Equipment,17000414,1,2,Generic Taxable Product
17000418,Protective Body Equipment,17000414,1,2,Generic Taxable Product
17000419,Tactical Bags & Packs,17000414,1,2,Generic Taxable Product
17000420,Tactical Entry Tools,17000414,1,2,Generic Taxable Product
17000421,Track & Field,17000000,1,1,Generic Taxable Product
17000422,Accessories,17000421,1,2,Generic Taxable Product
17000423,Jumping Equipment,17000421,1,2,Generic Taxable Product
17000424,Meet Equipment,17000421,1,2,Generic Taxable Product
17000425,Race Equipment,17000421,1,2,Generic Taxable Product
17000426,Throwing Equipment,17000421,1,2,Generic Taxable Product
17000427,Training Equipment,17000421,1,2,Generic Taxable Product
17000428,Water Sports,17000000,1,1,Generic Taxable Product
17000429,Bodyboards,17000428,1,2,Generic Taxable Product
17000431,Diving & Snorkeling,17000428,1,2,Generic Taxable Product
17000432,Kitesurfing,17000428,1,2,Generic Taxable Product
17000433,Skimboards,17000428,1,2,Generic Taxable Product
17000434,Standup Paddleboards,17000428,1,2,Generic Taxable Product
17000435,Surfboard & Standup Paddleboard Gear,17000428,1,2,Generic Taxable Product
17000436,Surfboards,17000428,1,2,Generic Taxable Product
17000437,Swimming,17000428,1,2,Generic Taxable Product
17000438,Wakeboards,17000428,1,2,Generic Taxable Product
17000439,Wakeskates,17000428,1,2,Generic Taxable Product
17000440,Water Polo,17000428,1,2,Generic Taxable Product
17000441,Waterskiing and Tow Sport Gear,17000428,1,2,Generic Taxable Product
17000442,Waterskis,17000428,1,2,Generic Taxable Product
17000444,Wet Suits & Rash Guards,17000428,1,2,Athletic Clothing
17000445,Windsurfing Boards,17000428,1,2,Generic Taxable Product
17000446,Windsurfing Gear,17000428,1,2,Generic Taxable Product
17000447,Snow Sports,17000000,1,1,Athletic Clothing
17000448,Racquet Sports,17000000,1,1,Generic Taxable Product
17000449,Other Sports,17000000,1,1,Athletic Clothing
17000450,Binoculars & Scopes,17000000,1,1,Generic Taxable Product
17000451,Binoculars,17000450,1,2,Generic Taxable Product
17000452,Gun Scopes,17000450,1,2,Generic Taxable Product
17000453,Laser Rangefinders,17000450,1,2,Generic Taxable Product
17000454,Monoculars,17000450,1,2,Generic Taxable Product
17000455,Night Vision ,17000450,1,2,Generic Taxable Product
17000456,Spotting Scopes,17000450,1,2,Generic Taxable Product
18000000,Furniture,0,1,0,Generic Taxable Product
18000001,Baby Furniture,18000000,1,1,Generic Taxable Product
18000002,Bassinets & Cradles,18000001,1,2,Generic Taxable Product
18000004,Changing Tables,18000001,1,2,Generic Taxable Product
18000005,Cribs,18000001,1,2,Generic Taxable Product
18000006,Dressers & Armoires,18000001,1,2,Generic Taxable Product
18000007,Gliders & Rocking Chairs,18000108,1,2,Generic Taxable Product
18000009,Mattresses,18000001,1,2,Generic Taxable Product
18000010,Nursery Furniture Sets,18000001,1,2,Generic Taxable Product
18000011,Step Stools,18000001,1,2,Generic Taxable Product
18000012,Toddler Beds,18000001,1,2,Generic Taxable Product
18000013,Bathroom Furniture,18000000,1,1,Generic Taxable Product
18000014,Bathroom Furniture Sets,18000013,1,2,Generic Taxable Product
18000015,Bathroom Mirrors,18000013,1,2,Generic Taxable Product
18000016,Medicine Cabinets,18000013,1,2,Generic Taxable Product
18000017,Bedroom Furniture,18000000,1,1,Generic Taxable Product
18000018,Bedroom Armoires,18000017,1,2,Generic Taxable Product
18000019,Bedroom Sets,18000017,1,2,Generic Taxable Product
18000020,Beds & Bed Frames,18000017,1,2,Generic Taxable Product
18000021,Dressers,18000017,1,2,Generic Taxable Product
18000022,Footboards,18000017,1,2,Generic Taxable Product
18000023,Futon Mattresses,18000075,1,2,Generic Taxable Product
18000024,Futons,18000017,1,2,Generic Taxable Product
18000025,Headboards,18000017,1,2,Generic Taxable Product
18000026,Nightstands,18000017,1,2,Generic Taxable Product
18000027,Panel Screens,18000017,1,2,Generic Taxable Product
18000028,Quilt Stands,18000017,1,2,Generic Taxable Product
18000029,Vanities,18000017,1,2,Generic Taxable Product
18000030,Dining Room Furniture,18000000,1,1,Generic Taxable Product
18000031,"Buffets, Credenzas & Sideboards",18000030,1,2,Generic Taxable Product
18000032,China Cabinets,18000030,1,2,Generic Taxable Product
18000033,Dining Room Sets,18000030,1,2,Generic Taxable Product
18000034,Dining Room Tables,18000030,1,2,Generic Taxable Product
18000035,Home Bar Furniture,18000000,1,1,Generic Taxable Product
18000036,Bar Cabinets,18000035,1,2,Generic Taxable Product
18000037,Bar Sets,18000035,1,2,Generic Taxable Product
18000038,Bar Tables,18000035,1,2,Generic Taxable Product
18000039,Barstools,18000035,1,2,Generic Taxable Product
18000040,Home Bars,18000035,1,2,Generic Taxable Product
18000041,Wine Cabinets,18000035,1,2,Generic Taxable Product
18000042,Home Entertainment Furniture,18000000,1,1,Generic Taxable Product
18000043,Audio-Video Shelving,18000042,1,2,Generic Taxable Product
18000044,Entertainment Armoires,18000042,1,2,Generic Taxable Product
18000045,Game Tables,18000042,1,2,Generic Taxable Product
18000046,Speaker Stands,18000042,1,2,Generic Taxable Product
18000047,TV Stands,18000042,1,2,Generic Taxable Product
18000048,Video Game Chairs,18000042,1,2,Generic Taxable Product
18000049,Kids' Furniture,18000000,1,1,Generic Taxable Product
18000050,"Bookcases, Cabinets & Shelves",18000049,1,2,Generic Taxable Product
18000051,Chairs & Seating,18000049,1,2,Generic Taxable Product
18000052,Dressers & Armoires,18000049,1,2,Generic Taxable Product
18000054,Matresses & Boxsprings,18000049,1,2,Generic Taxable Product
18000055,Nightstands,18000049,1,2,Generic Taxable Product
18000056,Step Stools,18000049,1,2,Generic Taxable Product
18000057,Storage Racks & Chests,18000049,1,2,Generic Taxable Product
18000058,Tables & Desks,18000049,1,2,Generic Taxable Product
18000059,Kitchen Furniture,18000000,1,1,Generic Taxable Product
18000060,Baker's Racks,18000059,1,2,Generic Taxable Product
18000061,Kitchen Chairs,18000059,1,2,Generic Taxable Product
18000062,Kitchen Tables,18000059,1,2,Generic Taxable Product
18000063,Serving Carts,18000059,1,2,Generic Taxable Product
18000064,Living Room Furniture,18000000,1,1,Generic Taxable Product
18000065,Chaises Lounges,18000064,1,2,Generic Taxable Product
18000066,Coffee Tables,18000064,1,2,Generic Taxable Product
18000067,Curio Cabinets,18000064,1,2,Generic Taxable Product
18000068,End Tables,18000064,1,2,Generic Taxable Product
18000069,Living Room Chairs,18000064,1,2,Generic Taxable Product
18000070,Living Room Sets,18000064,1,2,Generic Taxable Product
18000071,Ottomans,18000064,1,2,Generic Taxable Product
18000072,Pedestal Tables,18000064,1,2,Generic Taxable Product
18000073,Sofa & Console Tables,18000064,1,2,Generic Taxable Product
18000074,Sofas & Couches,18000064,1,2,Generic Taxable Product
18000075,Mattresses & Box Springs,18000000,1,1,Generic Taxable Product
18000076,Box Springs,18000075,1,2,Generic Taxable Product
18000082,Mattress Toppers,18000075,1,2,Generic Taxable Product
18000083,Mattresses,18000075,1,2,Generic Taxable Product
18000084,Mattresses & Box Spring Sets,18000075,1,2,Generic Taxable Product
18000089,Waterbed Mattresses,18000075,1,2,Generic Taxable Product
18000090,Office Furniture,18000000,1,1,Generic Taxable Product
18000091,"Cabinets, Racks & Shelves",18000090,1,2,Generic Taxable Product
18000092,Carts & Stands,18000090,1,2,Generic Taxable Product
18000093,Chairs & Sofas,18000090,1,2,Generic Taxable Product
18000094,Computer Armoires & Hutches,18000090,1,2,Generic Taxable Product
18000095,Desk Bridges & Connectors,18000090,1,2,Generic Taxable Product
18000096,Desk Chairs,18000090,1,2,Generic Taxable Product
18000097,Desks & Workstations,18000090,1,2,Generic Taxable Product
18000098,Drafting Chairs,18000090,1,2,Generic Taxable Product
18000099,Drafting Tables,18000090,1,2,Generic Taxable Product
18000100,File Cabinets,18000090,1,2,Generic Taxable Product
18000101,Office Desks,18000090,1,2,Generic Taxable Product
18000102,Office Furniture Accessories,18000090,1,2,Generic Taxable Product
18000103,Office Furniture Partitions,18000090,1,2,Generic Taxable Product
18000104,Office Furniture Sets,18000090,1,2,Generic Taxable Product
18000105,Office Lighting,18000090,1,2,Generic Taxable Product
18000106,Office Tables,18000090,1,2,Generic Taxable Product
18000107,Stools,18000090,1,2,Generic Taxable Product
18000108,Other Furniture,18000000,1,1,Generic Taxable Product
18000110,Cabinets,18000108,1,2,Generic Taxable Product
